gene,rna_rep1,rna_rep2
Hnrnpll,0.549586776859504,0.573584905660377
Hnrnpu,0.408396946564886,0.37648927720413
Hnrnpul1,0.440721649484536,0.578358208955224
Hnrnpul2,0.630165289256198,0.496703296703297
Homer1,0.458333333333333,0.446428571428571
Homer2,0.586206896551724,0.403508771929825
Homer3,0.5,1
Homez,0.269230769230769,0.761904761904762
Hook2,0.583489681050657,0.668977469670711
Hormad1,0.6,0.588235294117647
Hormad2,0.826086956521739,0.25
Hoxc13,0.176470588235294,0.615384615384615
Hp1bp3,0.373626373626374,0.634146341463415
Hpcal1,0.849557522123894,0.509345794392523
Hpdl,0.409836065573771,0.447761194029851
Hpf1,0.624390243902439,0.867768595041322
Hpn,0.666666666666667,0
Hprt,0,0
Hps1,0.501945525291829,0.672413793103448
Hps3,0.543478260869565,0.6
Hps4,0.44578313253012,0.375
Hps5,0.398340248962656,0.506631299734748
Hps6,0.714285714285714,0.625
Hras,0.60958904109589,0.540983606557377
Hrob,0.430635838150289,0.391666666666667
Hs1bp3,0.531645569620253,0.46218487394958
Hs2st1,0.532467532467532,0.777777777777778
Hs6st1,0.544802867383513,0.40506329113924
Hsbp1,0.625,1
Hscb,0.593220338983051,0.387096774193548
Hsd17b11,0.321428571428571,0
Hsd17b12,0.635838150289017,0.341463414634146
Hsd17b14,0.752380952380952,0.722334004024145
Hsd17b4,0.455696202531646,0.591666666666667
Hsd17b7,0.0588235294117647,0.75
Hsdl2,0.608695652173913,0.744186046511628
Hsf1,0.642857142857143,0.62
Hsf2,0.487309644670051,0.390557939914163
Hsf2bp,0.544622425629291,0.608219178082192
Hsh2d,0.705882352941177,0.826086956521739
Hsp90b1,0.438311688311688,0.452887537993921
Hspa13,0.473684210526316,0.611111111111111
Hspa14,0.531578947368421,0.43010752688172
Hspa4,0.422712933753943,0.493282149712092
Hspa9,0.470162748643761,0.374416433239963
Hspbap1,0.465020576131687,0.476014760147601
Hspbp1,0.498607242339833,0.47244094488189
Hspe1,0.307692307692308,0.285714285714286
Hspg2,0.442895442359249,0.434343434343434
Hsph1,0.582694414019715,0.591584158415842
Htatip2,0.294871794871795,0.15
Htatsf1,0,0
Htra2,0.512820512820513,0.653225806451613
Htt,0.454545454545455,0.617142857142857
Hunk,0.771428571428571,0.74468085106383
Hus1,0.404255319148936,0.579831932773109
Huwe1,0.00496277915632754,0
Hvcn1,0.589285714285714,0.512820512820513
Hyal1,0.764705882352941,0.25
Hyal2,0.423312883435583,0.420074349442379
Hydin,0.666666666666667,1
Hyls1,0.555555555555556,0.582089552238806
Hyou1,0.629496402877698,0.47787610619469
Iah1,0.568627450980392,0.5
Iars,0.482394366197183,0.481062469257255
Iars2,0.529411764705882,0.483675937122128
Ibtk,0.414578587699317,0.402173913043478
Ica1,0.592592592592593,1
Icam1,0.579908675799087,0.62890625
Ice1,0.558631921824104,0.427546628407461
Ice2,0.657407407407407,0.732673267326733
Icmt,0.506329113924051,0.355263157894737
Icosl,0.0769230769230769,0.724137931034483
Idh2,0.565031982942431,0.631455399061033
Idh3a,0.464143426294821,0.591497227356747
Idh3b,0.469555035128806,0.386363636363636
Idh3g,0,0.00135135135135135
Idua,1,0.235294117647059
Ier5l,0.326086956521739,0.111111111111111
Iffo1,0.555555555555556,0
Ifi35,0.472222222222222,0.414634146341463
Ifitm3,0.485169491525424,0.400813835198372
Ifnar1,0.446601941747573,0.459677419354839
Ifnar2,0.166666666666667,0.789473684210526
Ifrd1,0.434262948207171,0.442307692307692
Ifrd2,0.555075593952484,0.553191489361702
Ift122,0.333333333333333,0.4
Ift140,0.4375,0.407407407407407
Ift172,0.378378378378378,0.227722772277228
Ift22,0.666666666666667,0.136363636363636
Ift27,0.655172413793103,0.166666666666667
Ift46,0.327272727272727,0.536170212765957
Ift52,0.52112676056338,0.533333333333333
Ift57,0.523809523809524,0
Ift74,0.48780487804878,0.598540145985402
Ift80,0.310606060606061,0.310924369747899
Ift88,0.372881355932203,0.285714285714286
Igbp1,0,0.0126582278481013
Igf1r,0.3515625,0.509803921568627
Igf2bp1,0.478599221789883,0.503344481605351
Igf2bp2,0.640495867768595,0.526170798898072
Igf2bp3,0.424107142857143,0.386861313868613
Igf2r,0.534246575342466,0.454545454545455
Igsf3,0.318352059925094,0.48780487804878
Igsf8,0.712389380530973,0.778947368421053
Ik,0.448405253283302,0.591885441527446
Ikbip,0.238095238095238,0.833333333333333
Ikbkb,0.66412213740458,0.631147540983607
Ikbkg,0,0
Il17rc,0.357142857142857,0.0120481927710843
Il17rd,0.782608695652174,0.326086956521739
Il34,0.405405405405405,0.25
Il6st,0.57258064516129,0.470967741935484
Ildr1,0.368421052631579,0.291666666666667
Ilf2,0.492836676217765,0.556686046511628
Ilk,0.242857142857143,0.444444444444444
Ilkap,0.505882352941176,0.693877551020408
Ilvbl,0.595744680851064,0.42
Immp2l,0.5,0.666666666666667
Immt,0.410839160839161,0.36139896373057
Imp3,0.411764705882353,0.434210526315789
Imp4,0.5625,0.469945355191257
Impa1,0.277777777777778,0.21875
Impa2,0.432059447983015,0.229219143576826
Impact,0.547738693467337,0.583148558758315
Impad1,0.215686274509804,0.166666666666667
Impdh1,0.456310679611651,0.625
Ina,0.854545454545454,0.936170212765957
Inafm1,1,1
Inava,0.333333333333333,0.421052631578947
Incenp,0.389920424403183,0.509700176366843
Inf2,0.811594202898551,0.858757062146893
Ing1,0.766467065868264,0.903225806451613
Ing2,0.74468085106383,0.829268292682927
Ing3,0.666666666666667,0.519230769230769
Ing4,0.476190476190476,0.448275862068966
Ing5,0.413793103448276,0.608695652173913
Ino80,0.58273381294964,0.595890410958904
Ino80c,0.77027027027027,0.666666666666667
Ino80d,0.740740740740741,0.475
Ino80e,0.456611570247934,0.594594594594595
Inpp5b,0.442857142857143,0.189873417721519
Inpp5d,0.555084745762712,0.711475409836066
Inpp5f,0.956521739130435,0.481481481481481
Inpp5k,0.428571428571429,0.625
Inppl1,0.5,0.795698924731183
Insig1,0.325581395348837,0.719298245614035
Insyn1,0.333333333333333,0.363636363636364
Ints1,0.492003762935089,0.503317535545024
Ints10,0.576744186046512,0.678383128295255
Ints11,0.574679943100996,0.657894736842105
Ints14,0.647887323943662,0.459016393442623
Ints2,0.591715976331361,0.402116402116402
Ints3,0.537037037037037,0.392361111111111
Ints4,0.464401294498382,0.432343234323432
Ints5,0.45021645021645,0.5875
Ints7,0.414634146341463,0.49010989010989
Ints8,0.427586206896552,0.478405315614618
Ints9,0.391176470588235,0.520408163265306
Intu,0.36,0.339285714285714
Invs,0.875,1
Ip6k1,0.73469387755102,0.928571428571429
Ipo11,0.559386973180077,0.474320241691843
Ipo13,0.376811594202899,0.4
Ipo4,0.637614678899083,0.58411214953271
Ipo5,0.542780748663102,0.49763673193788
Ipo7,0.440389294403893,0.477186311787072
Ipo8,0.491442542787286,0.598784194528875
Ipo9,0.465156794425087,0.5171875
Ipp,0.777777777777778,0.863636363636364
Iqcc,0.290322580645161,0.96
Iqcg,0.115384615384615,0.720588235294118
Iqgap1,0.478658536585366,0.39030612244898
Iqgap2,0.454148471615721,0.552036199095023
Iqgap3,0.596287703016241,0.414634146341463
Iqschfp,0.4,0.616666666666667
Irak1,0,0
Irak1bp1,0.3,0.625
Irak2,0.396825396825397,0.709090909090909
Irak3,0,0
Irak4,0.769230769230769,1
Ireb2,0.506493506493506,0.451612903225806
Irf1,0.552083333333333,0.409836065573771
Irf2bp2,0.598393574297189,0.702127659574468
Irf2bpl,0.447183098591549,0.339805825242718
Irf3,0.48,0.367924528301887
Irf9,0.403508771929825,0.666666666666667
Irs2,0.586206896551724,0.518518518518518
Isg20l2,0.407407407407407,0.4106463878327
Ism2,0.628205128205128,0.491803278688525
Isoc1,0.568493150684932,0.5
Isoc2a,0.438356164383562,0.106382978723404
Isy1,0.32258064516129,0.260869565217391
Isyna1,0.68232044198895,0.614649681528662
Itch,0.545454545454545,0.5
Itfg1,0.605042016806723,0.612698412698413
Itga3,0.270440251572327,0.412087912087912
Itga5,0.376599634369287,0.470308788598575
Itga6,0.381615598885794,0.357798165137615
Itgal,0,0.166666666666667
Itgav,0.466666666666667,0.579646017699115
Itgb1,0.643877551020408,0.598705501618123
Itgb1bp1,0.346153846153846,0.88
Itgb4,0.448275862068966,0.333333333333333
Itgb5,0.158357771260997,0.394285714285714
Itgb7,0.368421052631579,0.764705882352941
Itm2b,0.40506329113924,0.505154639175258
Itm2c,0.462962962962963,0.916666666666667
Itpa,0.457070707070707,0.157894736842105
Itpk1,0.495702005730659,0.390547263681592
Itpka,0.692307692307692,0.692307692307692
Itpkc,0.513513513513513,0.652173913043478
Itpr1,0.537267080745342,0.352238805970149
Itpr3,0.505928853754941,0.526041666666667
Itprid2,0.492227979274611,0.387755102040816
Itprip,0.4,0.176470588235294
Itpripl1,0.3125,0.408163265306122
Itpripl2,0.277777777777778,0.166666666666667
Itsn1,0.494208494208494,0.613065326633166
Itsn2,0.373737373737374,0.641025641025641
Ivd,0.6,0.288461538461538
Ivns1abp,0.416666666666667,0.642857142857143
Iws1,0.544626593806922,0.587813620071685
Jade1,0.447916666666667,0.509933774834437
Jade2,0.520547945205479,0.46031746031746
Jade3,0,0
Jag1,0.56,0.255813953488372
Jag2,0.612903225806452,0.526315789473684
Jak1,0.565217391304348,0.323529411764706
Jak2,0.5,0.264705882352941
Jak3,0.614699331848552,0.815189873417722
Jam2,0.403111739745403,0.426369863013699
Jarid2,0.48109243697479,0.538083538083538
Jcad,0.671428571428571,0.73394495412844
Jkamp,0.419354838709677,0.205128205128205
Jmjd1c,0.419753086419753,0.439205955334988
Jmjd6,0.451219512195122,0.625641025641026
Jmy,0.444444444444444,0.428571428571429
Josd1,0.526315789473684,0.9
Josd2,0.909090909090909,0.194444444444444
Jpt2,0.477707006369427,0.472222222222222
Jrk,0.5,0.581081081081081
Jtb,0.628205128205128,0.530864197530864
Jup,0.234309623430962,0.158898305084746
Kalrn,0.686746987951807,0.646153846153846
Kank1,0.594594594594595,0.720524017467249
Kank2,0.392070484581498,0.355628058727569
Kank3,0.411764705882353,0.266331658291457
Kank4,1,0.488888888888889
Kansl1,0.518181818181818,0.32824427480916
Kansl2,0.60377358490566,0.521428571428571
Kansl3,0.563025210084034,0.541284403669725
Kars,0.744755244755245,0.647826086956522
Kat14,0.544715447154472,0.634730538922156
Kat2a,0.440425531914894,0.423857868020305
Kat2b,0.48936170212766,0.206896551724138
Kat5,0.5,0.56
Kat6a,0.794117647058823,0.644230769230769
Kat6b,0.531791907514451,0.571428571428571
Kat7,0.528023598820059,0.434782608695652
Kat8,0.4,0.473684210526316
Katna1,0.62015503875969,0.481605351170569
Katnal1,0.105263157894737,0
Kbtbd7,0.714285714285714,0.375
Kcnj12,0.373015873015873,0.289473684210526
Kcnk1,0.77027027027027,0.615384615384615
Kcnk5,0.607476635514019,0.456521739130435
Kcnn1,0.555555555555556,0.717948717948718
Kctd1,0.291666666666667,0.075
Kctd10,0.386666666666667,0.408163265306122
Kctd13,0.44,0.790697674418605
Kctd15,0.405405405405405,0.321428571428571
Kctd18,0.578947368421053,0.533333333333333
Kctd2,0.375,0.216216216216216
Kctd3,0.468030690537084,0.654088050314465
Kctd6,0.559006211180124,0.5875
Kdelr1,0.524390243902439,0.670454545454545
Kdelr2,0.618181818181818,0.590163934426229
Kdm1a,0.451612903225806,0.589403973509934
Kdm1b,0.46875,0.648148148148148
Kdm2b,0.485714285714286,0.633204633204633
Kdm3a,0.458646616541353,0.552511415525114
Kdm3b,0.566101694915254,0.509715994020927
Kdm4a,0.467479674796748,0.661710037174721
Kdm4b,0.536585365853659,0.357142857142857
Kdm4c,0.540816326530612,0.330396475770925
Kdm5a,0.382857142857143,0.6
Kdm5b,0.598652550529355,0.604575163398693
Kdm5c,0,0
Kdm6a,0,0
Kdm6b,0.52132701421801,0.645933014354067
Kdsr,0.547169811320755,0.342105263157895
Keap1,0.582089552238806,0.429824561403509
Khdc3,0.569230769230769,0.768
Khdc4,0.478723404255319,0.426751592356688
Khdrbs1,0.42032967032967,0.636363636363636
Khdrbs3,0.565217391304348,0.385964912280702
Khnyn,0.472222222222222,0.630434782608696
Khsrp,0.452276064610866,0.382352941176471
Kidins220,0.397260273972603,0.689655172413793
Kif11,0.585644371941272,0.495454545454545
Kif13a,0.502222222222222,0.419491525423729
Kif13b,0.507462686567164,0.504716981132076
Kif14,0.574137931034483,0.387096774193548
Kif15,0.26844262295082,0.155893536121673
Kif16b,0.391304347826087,0.372340425531915
Kif18a,0.474025974025974,0.376854599406528
Kif18b,0.528013582342954,0.49496644295302
Kif1b,0.503401360544218,0.386861313868613
Kif1c,0.524590163934426,0.493670886075949
Kif20a,0.459183673469388,0.504928806133625
Kif20b,0.470764617691154,0.502004008016032
Kif21a,0.533333333333333,0.561643835616438
Kif21b,0.670886075949367,0.180722891566265
Kif22,0.515151515151515,0.6
Kif23,0.596938775510204,0.620833333333333
Kif26b,1,1
Kif27,0.8,0.96
Kif2a,0.517857142857143,0.553191489361702
Kif2c,0.508305647840532,0.438066465256798
Kif3a,0.363128491620112,0.401162790697674
Kif3b,0.51219512195122,0.634615384615385
Kif4,0,0
Kif5a,0.263157894736842,1
Kif5b,0.568102444703143,0.574428371441904
Kif7,0.608695652173913,0.459677419354839
Kifap3,0.441860465116279,0.298245614035088
Kifbp,0.292682926829268,0.486486486486487
Kifc1,0.402597402597403,0.541666666666667
Kifc3,0.92,0.847457627118644
Kin,0.565789473684211,0.162162162162162
Kirrel,0.34020618556701,0.944444444444444
Kit,0.651452282157676,0.675925925925926
Kiz,0.757575757575758,0.957446808510638
Klb,0.95625,1
Klc1,0.413793103448276,0.406015037593985
Klc4,0.454545454545455,0.672131147540984
Klf10,0.5,0.828125
Klf11,0.432432432432432,0.478632478632479
Klf13,0.601694915254237,0.455555555555556
Klf15,0.622950819672131,0.615384615384615
Klf16,0.76,0.466666666666667
Klf4,0.557788944723618,0.494339622641509
Klf5,0.576576576576577,0.41304347826087
Klf8,0,0
Klhdc2,0.412903225806452,0.604060913705584
Klhdc3,0.405405405405405,0.597765363128492
Klhdc4,0.568527918781726,0.597623089983022
Klhl12,0.662337662337662,0.521739130434783
Klhl13,0,0
Klhl2,0.59349593495935,0.639097744360902
Klhl21,0.363636363636364,0
Klhl22,0.111913357400722,0.0882352941176471
Klhl23,0.85,0.208333333333333
Klhl24,0.5,0.21
Klhl25,0.41304347826087,0.386363636363636
Klhl26,0.666666666666667,0.862068965517241
Klhl28,0.363636363636364,0.761904761904762
Klhl36,0.588235294117647,0.774193548387097
Klhl42,0.424242424242424,0.403225806451613
Klhl5,0.888888888888889,0.897435897435897
Klhl7,0.548780487804878,0.632075471698113
Klhl8,0.357142857142857,0.307692307692308
Klhl9,0.470588235294118,0.538461538461538
Klk10,0.244897959183673,0.36283185840708
Kmt2a,0.545918367346939,0.424242424242424
Kmt2b,0.443037974683544,0.41025641025641
Kmt2c,0.44106463878327,0.307692307692308
Kmt2d,0.572164948453608,0.512437810945274
Kmt2e,0.634615384615385,0.510869565217391
Kmt5c,0.467213114754098,0.471153846153846
Knl1,0.569444444444444,0.567493112947658
Knop1,0.589285714285714,0.576576576576577
Knstrn,0.58974358974359,0.466666666666667
Kntc1,0.488219895287958,0.479787234042553
Kpna1,0.608108108108108,0.47887323943662
Kpna4,0.403225806451613,0.280373831775701
Kpna6,0.333333333333333,0.441176470588235
Kpnb1,0.513235294117647,0.442835365853659
Kptn,0.297872340425532,0.28125
Krba1,0.631818181818182,0.398713826366559
Krcc1,0.357142857142857,0.371428571428571
Kremen1,0.575757575757576,0.51219512195122
Kri1,0.435,0.62116991643454
Krit1,0.522727272727273,0.694117647058824
Krr1,0.661016949152542,0.591836734693878
Krt17,0.111111111111111,0
Krt42,0.471153846153846,0.417647058823529
Krt8,0.387755102040816,0.478632478632479
Ksr1,0.543478260869565,0.328125
Kti12,0.382978723404255,0.5
Ktn1,0.704545454545455,0.647291941875826
Kyat1,0.423423423423423,0.818181818181818
Kyat3,0.612903225806452,0.275
L1td1,0.572,0.577875619152449
L2hgdh,0.547008547008547,0.478021978021978
L3hypdh,0.826086956521739,0.9
L3mbtl2,0.449419568822554,0.531055900621118
L3mbtl3,0.506024096385542,0.0754716981132075
Lacc1,0.222222222222222,0.3
Lactb2,0.449511400651466,0.581497797356828
Lage3,0.012987012987013,0
Lama1,0.684873949579832,0.61336032388664
Lama3,0.459459459459459,0.331168831168831
Lama5,0.527106466361855,0.548486720197653
Lamb1,0.708719851576994,0.730418943533698
Lamb2,0.63671875,0.737113402061856
Lamc1,0.437220843672457,0.427321341759844
Lamc2,0.474431818181818,0.631944444444444
Lamp1,0.601190476190476,0.699127906976744
Lamp2,0,0
Lancl1,0.358974358974359,1
Lancl2,0.485714285714286,0.109090909090909
Lap3,0.402597402597403,0.401669758812616
Laptm4b,0.333333333333333,0.435483870967742
Laptm5,0.535580524344569,0.367469879518072
Large1,0.808695652173913,0.709677419354839
Large2,0.472972972972973,0.235294117647059
Larp1b,0.2,0.8
Larp4,0.376884422110553,0.471794871794872
Larp4b,0.353658536585366,0.222222222222222
Larp7,0.567567567567568,0.557432432432432
Lars,0.457821110640102,0.583083083083083
Lars2,0.393939393939394,0.284722222222222
Las1l,0,0
Lasp1,0.441048034934498,0.357357357357357
Lats1,0.175,0.421875
Lbr,0.539170506912442,0.52536231884058
Lclat1,0.714285714285714,0.517241379310345
Lcmt1,0.409448818897638,0.45565749235474
Lcmt2,0.4765625,0.661764705882353
Lcp1,0.08,0.16
Ldah,0.225806451612903,0.377358490566038
Ldb1,0.459459459459459,0.541666666666667
Ldha,0.563471502590674,0.595538312318138
Ldhb,0.238095238095238,0.166666666666667
Ldlr,0.445080091533181,0.487116564417178
Ldlrad3,0.136363636363636,0.950819672131147
Lef1,0.6,0.528735632183908
Lefty1,0.530571992110454,0.536516853932584
Lefty2,0.451816745655608,0.386892177589852
Lemd2,0.601851851851852,0.469565217391304
Leng8,0.6,0.46875
Leo1,0.488054607508532,0.402127659574468
Leprot,0.418918918918919,0.38961038961039
Letm1,0.615151515151515,0.75187969924812
Letmd1,0.4,0.571428571428571
Lgals3,0.447368421052632,0.177777777777778
Lgals9,0.678571428571429,1
Lgmn,0.373809523809524,0.312977099236641
Lgr4,0.555555555555556,0.423728813559322
Lhfpl2,0.685714285714286,0.54320987654321
Lhpp,0.27027027027027,0.1
Lias,0.671532846715328,0.536585365853659
Lifr,0.575916230366492,0.422924901185771
Lig1,0.477495107632094,0.531645569620253
Lig3,0.548387096774194,0.407657657657658
Lig4,0.603351955307263,0.78695652173913
Lima1,0.433503836317136,0.499476439790576
Limd1,0.583333333333333,0.48780487804878
Limk1,0.565573770491803,0.572519083969466
Limk2,0.360655737704918,0.283018867924528
Lims1,0.67741935483871,0.277777777777778
Lin28a,0.633720930232558,0.58695652173913
Lin28b,0.457142857142857,0.418181818181818
Lin37,0.6,0.5
Lin9,0.386363636363636,0.764285714285714
Lins1,0.540372670807453,0.73134328358209
Lipe,0.117647058823529,0.704545454545455
Liph,0.756613756613757,0.720930232558139
Llgl1,0.568181818181818,0.354166666666667
Llgl2,0.489517819706499,0.62056414922657
Lman1,0.631578947368421,0.449275362318841
Lman2,0.571428571428571,0.645833333333333
Lman2l,0.3125,1
Lmbr1,0.545454545454545,0.130434782608696
Lmbr1l,0.607142857142857,0.404255319148936
Lmbrd1,0.4,0.4375
Lmna,0.426829268292683,0.41
Lmnb1,0.516339869281046,0.554977228366949
Lmnb2,0.531486146095718,0.572271386430678
Lmo7,0.263157894736842,0.392857142857143
Lmtk2,0.323008849557522,0.548387096774194
Lnpk,0.542168674698795,0.89
Lnx2,0.40506329113924,0.511278195488722
Lonp1,0.471428571428571,0.493055555555556
Lonp2,0.74468085106383,0.737003058103975
Lonrf1,0.640776699029126,0.563829787234043
Lpar1,0.602484472049689,0.681564245810056
Lpar5,0.0952380952380952,0
Lpcat1,0.440514469453376,0.416666666666667
Lpcat4,0.5,0.535714285714286
Lpin1,0.292035398230089,0.576923076923077
Lpin2,0.315789473684211,0.590909090909091
Lpin3,0.507462686567164,0.346938775510204
Lpl,0.779141104294479,0.651851851851852
Lrba,0.532374100719424,0.352941176470588
Lrch1,0.414634146341463,0.593220338983051
Lrch3,0.557377049180328,0.65625
Lrfn1,0.523364485981308,0.345381526104418
Lrig1,0.51219512195122,0.209302325581395
Lrig3,0.375,0.548387096774194
Lrp1,0.593137254901961,0.460767946577629
Lrp10,0.545454545454545,0.723404255319149
Lrp11,0.617486338797814,0.73394495412844
Lrp2,0.311926605504587,0.434108527131783
Lrp3,0.214285714285714,0.289473684210526
Lrp5,0.521052631578947,0.663461538461538
Lrp6,0.425,0.61271676300578
Lrp8,0.919354838709677,0.641791044776119
Lrpap1,0.431481481481481,0.312592592592593
Lrpprc,0.490350877192982,0.444539982803095
Lrr1,0.473684210526316,0.770833333333333
Lrrc1,0.461538461538462,0.381818181818182
Lrrc14,0.142857142857143,0
